GRC	ENG	Frequency
ἐπίσημον	conspicuous	1
πᾶσιν	to all	1
ἡ τεκοῦσά	My mother	1
ἀπάξει	will bring	1
ἄλλος	Someone else	1
πομπὸς	your guide	1
μητρός	of your mother	1
εἶμʼ	am	1
ἕπου	Follow	1
ἐχρῆν	destiny	1
ἀναμένουσιν	awaits	1
ἀγῶνες	A contest	1
ὑπερκάμνεις	bear this burden	1
μόνος	alone	1
σὺ	you	1
τολμῶν	I ' m bold to do	1
τόδε	this	1
ἀνὴρ	the man	1
χερσὶ	the arms	1
τρυφᾶν ἀναγκάσεις	you ' re spoiling	1
μέσης	the middle	1
θυγατέρες	daughters	1
καὶ	and	1
Βρόμιος	Bromios	1
ὁ νικήσων ἔσται	will win	1
ἀγῶνα	a contest	1
εἰς	to	1
μέγαν	great	1
τόνδʼ	this	1
ἄγω	I am leading	1
τὸν νεανίαν	young man	1
Κάδμου	of Kadmos	1
χεῖρας	your arms	1
μʼ	me	1
ἔκτεινʼ	Open	1
Ἀγαύη	Agave	1
εὑρήσεις	will reach	1
οὐρανῷ	heaven	1
κλέος	Your celebrity	1
δείνʼ	amazing strange	1
δεινὸς	an amazing strange man	1
πάθη	experiences	1
μὲν	But	1
ἀξίων ἅπτομαι	I deserve	1
γε	Indeed	1
μόνος	only	1
διὰ	through	1
δεξιῷ	right	1
αὐταῖσι	all	1
σύ	you	1
μὴ διολέσῃς	mustn ' t do damage	1
ὦμον	my shoulder	1
ὑποβαλὼν	shall I put under	1
μοχλοὺς	crowbars	1
φέρωμεν	Should we take	1
δʼ	but	1
εἶχες	was	1
οὐκ ὑγιεῖς	unsound	1
πρὶν	before	1
βάκχαις	Bakkhic women	1
Νυμφῶν	of the Nymphs	1
τοῖς ὤμοις	on shoulders	1
ἐμοῖς	my	1
φέρειν	to lift	1
δυναίμην	I ' ll be able	1
Κιθαιρῶνος	Mt Kithairon	1
φρενῶν	of heart	1
μεθέστηκας	a change	1
αἰνῶ	I ' m	1
ποδὶ	with your foot	1
τἄλλα	the rest	1
αἴρειν	Raise	1
τὰ ἱδρύματα	to the temples	1
καὶ	or	1
κόμιζε	Take	1
ἐλθόντα	who comes	1
σὺ ληφθῇς	you ' re caught	1
πάρος	first	1
ἢν μὴ	Unless	1
σφᾶς	them	1
λήψῃ	Catach	1
ὄρνιθας	birds	1
λόχμαις	the bracken	1
ἐν	in	1
μαινάδων	on the Bakkhai	1
κατάσκοπον	to spy	1
χρεών	should	1
Πανὸς	Pan	1
κρύψιν	in the hiding place	1
κρύψῃ σὺ	You ' ll hide	1
ἐλάταισιν	in the pines	1
κρύψω	I ' ll hide	1
σθένει	force	1
οὐ	Doesn ' t	1
γυναῖκας	with women	1
καλῶς	Good	1
ἔχει συρίγματα	plays his pipes	1
ἔνθʼ	where	1
ἕδρας	the places	1
Πενθέα	Pentheus	1
