AKK	ENG	Frequency
be-lu-tú	lordly residence	1
ma-al-ki	of ruler	1
É GAL	palace	1
ri-ša-a-tim	happiness	1
ul-ṣi	joy	1
KUR a-mur-ri-i	of Amurru	1
šu-an-na ⸢KI⸣	Šuanna	1
d AG	Nabû	1
m d AG-NÍ TUKU	Nabonidus	1
d EN	Bēl	1
ma-ḫa-zi-šu-un	their cult-centers	1
ia-a-ti	deeds	1
ú-še-ri-bi	I made enter	1
ša	whom	1
kul-la-ta	all	1
DINGIR MEŠ	of deities	1
maš-ta-ki-šu-nu	their abodes	1
ša-li-im-tim	peace	1
d AMAR UTU	of Marduk	1
qí-bi-ti	command	1
a-na qé-reb	into	1
ú-še-ri-bi	had brought	1
DINGIR MEŠ	of gods	1
ša	who	1
URU aš-šur KI	Aššur	1
KUR-šu-me-ri	of Sumer	1
lìb-bi-šú-nu	inside them	1
ša	whose	1
ÍD IDIGNA	of Tigris	1
ma-ḫa-⸢za⸣	cult-centers	1
pa-aṭ	border	1
a-di	as far as	1
KUR qu-ti-i	of Gutians	1
BÀD DINGIR KI	Dēr	1
URU me-túr-nu	Mê-Turān	1
URU za-am-ba-an	Zabbān	1
KUR èš-nu-nak	Ešnunna	1
a-kà-dè KI	Agade	1
MÙŠ EREN KI	Susa	1
a-na	with	1
⸢na⸣- gi-i	re gions	1
da-am-qí-iš	kindly	1
ma-ḫar-ša	before him	1
ú-ter-ma	I returned	1
ú-te-er	returned	1
ù	Moreover	1
šu-bat	reside	1
UN MEŠ-šú-nu	their dwelling	1
da-rí-a-ta kul-lat	eternal	1
na-du-ú	had been in ruins	1
iš-tu	dwellings	1
pa-na-ma	previous	1
e -⸢ber⸣-ti	on opposite side	1
ni-it-⸢ta⸣- al-la-ak	could constantly walk	1
šá-lim-tim	good health	1
ṭa-bi-iš	happily	1
ṣir-ti	exalted	1
ú-šar-ma-a	I made	1
qí-bi-ti-šú	his command	1
ik-ru-ub-ma	he pronounced blessing over me	1
ep-še-e-ti- ia	their	1
a-na	off	1
ú-pa-áš-ši-ḫa	to find rest	1
ab-šá-a-ni	yoke	1
si-ma-ti-šú-nu	befitting them	1
⸢DINGIR⸣-ma	of go d	1
ki-ma	if	1
lìb- bi	wi ll	1
⸢URU KI⸣	of city	1
ša-li-im-tim	welfare	1
áš-te-eʾ-e	I sought out	1
ú-šar-ši	I did allow	1
a-ši-ib	who sit	1
ú-pa-aḫ-ḫi-ra-am-ma	I gathered all	1
mu-gal-⸢li⸣-tim	troublemakers	1
pi-ti-iq	of cast copper	1
ú-ša-ap-ṭi-ir	I relieved	1
sa-ar-ma-šu-nu	for their exhaustion	1
lit-taz-ka-ru	may they mention	1
du-un-qí-ia	favorable about me	1
li-ta-mu-ú a-ma-a-ta	words	1
UD MEŠ-ia	my life	1
a-ra-ku	being long	1
ša	about	1
ma-ḫar	in presence of	1
u₄-mi-ša-am	daily	1
ṭu-ub	dwelling	1
lìb-bi	of heart’s content	1
e-ri-i	I installed	1
KÁ MEŠ -⸢ši⸣-na	th eir gates	1
ug-ga-tì	wrath	1
e-ma	Wherever	1
ZABAR	bronze	1
ta-aḫ-lu-up-tì	covered	1
MAḪ MEŠ	tall	1
GIŠ EREN	of cedar	1
GIŠ IG MEŠ	doors	1
nu-ku-⸢še⸣- e	fittin gs	1
as-ku-up-pu	thresholds	1
a-na	until	1
šu-nu	they	1
lu-ú	may	1
za-ni-ni	who provision	1
né-eḫ-tim	to live undisturbed	1
šu-ba-at	to live	1
ul	not	1
šu-ul-ma-niš	peacefully	1
iš-tu	from	1
da-rí-a-tim	ever	1
URU	city	1
ú-ša-as-ḫi-ru	did surround	1
ši-pi-ir-šu	its construction	1
áš-te-eʾ-e-ma	I sought	1
du-un-nu-num	to strengthen	1
ka-a-ri	quay	1
ḫa-ri-ṣi	of moat	1
GÚ	bank	1
šá	on	1
a-gur-ru	of baked brick	1
GIŠ GU ZA	of throne	1
ku-un	securing	1
a-na-ku-ma	may I	1
a-na	for	1
ki-da-a-ni	outside	1
⸢lìb⸣-bi-ka	your heart	1
SÙ MEŠ	distant	1
ú-bi-lu-nim-ma	brought	1
ka-bi-it-tim	substantial tribute	1
ú-na-áš-ši-qu	kissed	1
še-pu-ú-a	my feet	1
iš-tu	From	1
bi-lat-su-nu	of them	1
ka-li-šú-un	everyone	1
kuš-ta-ri	tents	1
né-su-tim	remote	1
šu-ziz-⸢zu⸣	would have endured	1
šap-li-tim	Lower	1
e-li-tim	Upper	1
⸢a⸣-na	on	1
ša	which	1
i-ša-ad-di-ḫa	marched	1
a-na	as	1
iš-ku	great	1
-na⸣-an-ni-ma	magnanimity	1
ši-⸢ma-a-tiš	des ti ny	1
ri-it-pa-šu	established	1
lìb-bi	for me	1
ú-rat-ta-a	I saw	1
še-bé-e	attainment	1
li-it-tu-ú-ti	of very old age	1
⸢ši⸣-ṭi-ir	wr itten	1
šá-ṭir	Written	1
⸢ba⸣-ar	co llated	1
šu-úr-kam	grant	1
ši-ri-ik-⸢tim⸣	gif t	1
pa-le -⸢e⸣	of reig n	1
ma-aḫ-ra	previous	1
la-bar	prolongation	1
ši-pir-ši -in	the ir construction	1
ú-šak-lil	completed	1
e-pu-uš-ma	I built	1
eš-ši-iš	anew	1
SIG₄ AL ÙR RA	baked brick	1
ESIR UD DU ⸢A⸣	bitumen	1
i-na	with	1
i-na ⸢qé-reb⸣	in to	1
ma-ti-šu	of his land	1
di-ku-⸢ut⸣	lev y	1
um-man-ni-šu	his troops	1
i-pu-šu	had built	1
la	no	1
i-na	amidst	1
